WORKCENTER,WEEK_ENDING,WKOR_PRODUCT_CODE,SumOfstdhours,SumOfOThours,SumOfdthrs,SumOftotalhrs,comp_work,PTB,defects,SumOfREWORK_HRS,SumOfREPAIR_HRS,SumOfREFAB_HRS,totrwkhrs,total_def_cost
J0746505,2018/12/29,MG,0,0,2.4,2.4,,0,,,,,,
J0746505,2019/01/05,MG,6,1.7,0,7.7,,0,,,,,,
J0746505,2019/01/12,MG,4.4,0,0.7,5.1,8.238,161.53%,,,,,,
J0746505,2019/01/19,MG,2.3,4.9,0,7.2,8.19,113.75%,,,,,,
J0746505,2019/01/26,MG,16.9,0,0,16.9,10.36,61.30%,5,0.00,0.91,0.00,0.91,610
J0746505,2019/02/02,MG,7,0,0,7,3.6,51.43%,,,,,,
J0746505,2019/02/09,MG,35.8,4.9,1.4,42.1,0.192,0.46%,,,,,,
J0746505,2019/02/16,MG,5.9,0.9,4.7,11.5,8.14,70.78%,,,,,,
J0746505,2019/02/23,MG,1.4,0,2.5,3.9,4.944,126.77%,,,,,,
J0746505,2019/03/16,MG,0,3.7,0,3.7,,0,,,,,,
J0746505,2019/03/23,MG,7.6,0,0,7.6,7.68,101.05%,,,,,,
J0746505,2019/03/30,MG,18.4,0,0,18.4,2.5,13.59%,,,,,,
J0746505,2019/04/06,MG,17.6,0,0,17.6,,0,,,,,,
J0746505,2019/04/13,MG,6.1,0,7.5,13.6,13.32,97.94%,,,,,,
J0746505,2019/04/20,MG,15.2,0,0,15.2,,0,,,,,,
J0746505,2019/04/27,MG,0.1,0.5,0,0.6,1.8,300.00%,,,,,,
J0746505,2019/05/04,MG,5.9,4.5,0,10.4,25.12,241.54%,,,,,,
J0746505,2019/05/11,MG,0,0,2.7,2.7,7.68,284.44%,,,,,,
J0746505,2019/05/18,MG,2.8,0,0,2.8,,0,,,,,,
J0746505,2019/05/25,MG,5.2,0,0,5.2,7.6,146.15%,,,,,,
J0746505,2019/06/01,MG,5.5,6.4,0,11.9,,0,,,,,,
J0746505,2019/06/08,MG,17.3,2.1,0,19.4,2.548,13.13%,,,,,,
J0746505,2019/06/15,MG,6.7,2.9,0,9.6,,0,,,,,,
J0746505,2019/06/22,MG,10.7,3.1,0,13.8,1.248,9.04%,,,,,,
J0746505,2019/06/29,MG,4.8,0,0,4.8,13.37,278.54%,,,,,,
J0746505,2019/07/06,MG,0,4.8,0,4.8,8.19,170.63%,,,,,,
J0746505,2019/07/13,MG,15.7,4,3.4,23.1,0.096,0.42%,,,,,,
J0746505,2019/07/20,MG,31,5.9,5.9,42.8,16,37.38%,,,,,,
J0746505,2019/07/27,MG,2.1,2.7,2.6,7.4,8.14,110.00%,,,,,,
J0746506,2018/08/11,MG,1.5,4.1,0,5.6,,0,,,,,,
J0746506,2018/08/18,MG,48.7,16.9,0,65.6,23.074,35.17%,,,,,,
J0746506,2018/08/25,MG,37.5,13.3,0,50.8,23.074,45.42%,,,,,,
J0746506,2018/09/01,MG,40.4,24.9,8,73.3,38.361,52.33%,,,,,,
J0746506,2018/09/08,MG,19.4,0,9.4,28.8,12.787,44.40%,,,,,,
J0746506,2018/09/15,MG,36,18,0,54,25.57,47.35%,,,,,,
J0746506,2018/09/22,MG,29,6.5,0,35.5,25.57,72.03%,,,,,,
J0746506,2018/09/29,MG,11,21.9,0,32.9,,0,,,,,,
J0746506,2018/10/06,MG,40,23.7,0,63.7,30.09,47.24%,,,,,,
J0746506,2018/10/13,MG,30.1,5.7,1.5,37.3,24.924,66.82%,,,,,,
J0746506,2018/10/20,MG,2.7,16,0,18.7,,0,,,,,,
J0746506,2018/10/27,MG,145.9,8.5,14.5,168.9,,0,,,,,,
J0746506,2018/11/03,MG,71.1,0,0,71.1,70,98.45%,,,,,,
J0746506,2018/11/10,MG,33.8,20.9,0,54.7,3.886,7.10%,,,,,,
J0746506,2018/11/17,MG,54.4,18.3,6.2,78.9,12.785,16.20%,,,,,,
J0746506,2018/11/24,MG,24.7,3,14.2,41.9,12.785,30.51%,,,,,,
J0746506,2018/12/01,MG,46.2,13.4,0,59.6,25.57,42.90%,,,,,,
J0746506,2018/12/08,MG,40.5,14.6,6.4,61.5,12.785,20.79%,,,,,,
J0746506,2018/12/15,MG,46.3,7.5,8.2,62,38.355,61.86%,,,,,,
J0746506,2018/12/22,MG,29.2,15.5,0,44.7,1.943,4.35%,,,,,,
J0746506,2018/12/29,MG,0,8.3,56.1,64.4,10.36,16.09%,,,,,,
J0746506,2019/01/05,MG,23.4,0.7,4.1,28.2,10.36,36.74%,,,,,,
J0746506,2019/01/12,MG,26.9,7.7,1.2,35.8,,0,,,,,,
J0746506,2019/01/19,MG,48.2,17.8,7.2,73.2,38.355,52.40%,,,,,,
J0746506,2019/01/26,MG,100.2,31.7,5.3,137.2,12.785,9.32%,,,,,,
J0746506,2019/02/02,MG,70.6,0,0,70.6,7.772,11.01%,,,,,,
J0746506,2019/02/23,MG,44.6,18.8,0,63.4,10.5,16.56%,,,,,,
J0746506,2019/03/02,MG,58.7,21.2,8.1,88,32.14,36.52%,,,,,,
J0746506,2019/03/09,MG,59.5,14,8.5,82,35.43,43.21%,,,,,,
J0746506,2019/03/16,MG,42.6,2.5,17.1,62.2,36.07,57.99%,,,,,,
J0746506,2019/03/23,MG,22.8,32.9,2.6,58.3,21,36.02%,,,,,,
J0746506,2019/03/30,MG,180.3,7.3,42.4,230,70,30.43%,,,,,,
J0746506,2019/04/06,MG,21.5,14.5,0,36,10.5,29.17%,,,,,,
J0746506,2019/04/13,MG,26.7,7.7,10.1,44.5,31.5,70.79%,,,,,,
J0746506,2019/04/20,MG,64.3,22.7,7.4,94.4,10.5,11.12%,,,,,,
J0746506,2019/04/27,MG,88.8,17.9,0,106.7,57.07,53.49%,,,,,,
J0746506,2019/05/04,MG,44.9,19.4,8.5,72.8,25.57,35.12%,,,,,,
J0746506,2019/05/11,MG,61.9,33.8,3.1,98.8,25.57,25.88%,,,,,,
J0746506,2019/05/18,MG,84.7,18.4,0,103.1,33.342,32.34%,,,,,,
J0746506,2019/05/25,MG,27.9,11.9,0,39.8,,0,,,,,,
J0746506,2019/06/01,MG,166.1,49.1,0,215.2,20.72,9.63%,,,,,,
J0746506,2019/06/08,MG,65.2,7.8,13.2,86.2,25.57,29.66%,,,,,,
J0746506,2019/06/15,MG,36.2,7.2,6.7,50.1,25.57,51.04%,,,,,,
J0746506,2019/06/22,MG,30.4,15.3,0,45.7,38.355,83.93%,,,,,,
J0746506,2019/06/29,MG,32.6,39.6,0,72.2,23.285,32.25%,,,,,,
J0746506,2019/07/06,MG,60.9,40.7,29.6,131.2,31.5,24.01%,,,,,,
J0746506,2019/07/13,MG,44.2,16,12.6,72.8,21,28.85%,,,,,,
J0746506,2019/07/20,MG,127.9,90.3,32,250.2,21,8.39%,,,,,,
J0746506,2019/07/27,MG,201.9,45.9,53,300.8,22.663,7.53%,,,,,,
J0746506,2019/08/03,MG,113.3,40.8,0,154.1,18.272,11.86%,,,,,,
J0746506,2019/08/10,MG,41.9,0,8.5,50.4,,0,,,,,,
J0746590,2018/09/29,MG,3.2,5,0,8.2,,0,,,,,,
J0746590,2018/10/06,MG,9.5,0,0,9.5,,0,,,,,,
J0746590,2018/12/22,MG,1.9,0,0,1.9,,0,,,,,,
J0746590,2019/01/12,MG,6.1,0,0,6.1,,0,,,,,,
J0746590,2019/01/26,MG,5,0,0,5,,0,,,,,,
J0747190,2018/12/15,WM,26.2,0,0,26.2,,0,,,,,,
J0747190,2018/12/22,WM,2.7,0,0,2.7,,0,,,,,,
J0747190,2018/12/29,WM,0,0,0.7,0.7,,0,,,,,,
J0747190,2019/01/05,WM,2.6,0,0,2.6,,0,,,,,,
J0747190,2019/01/12,WM,5.5,0,0,5.5,,0,,,,,,
J0747190,2019/04/06,WM,0.9,8,0,8.9,,0,,,,,,
J0747190,2019/04/13,WM,19.7,2.3,0,22,,0,,,,,,
J0747190,2019/04/27,WM,6.1,5,0,11.1,,0,,,,,,
J0747190,2019/05/04,WM,8.1,0,4.5,12.6,,0,,,,,,
J0747190,2019/05/11,WM,3.2,6.7,0,9.9,,0,,,,,,
J0747190,2019/05/18,WM,5.1,0,0,5.1,,0,,,,,,
J0747190,2019/05/25,WM,23.5,0,0,23.5,,0,,,,,,
J0747190,2019/06/01,WM,1.8,0,0,1.8,,0,,,,,,
J0747190,2019/06/08,WM,2.5,0,0,2.5,,0,,,,,,
J0747190,2019/06/15,WM,5.7,0,0,5.7,,0,,,,,,
J0747190,2019/06/22,WM,2.6,7.3,0,9.9,,0,,,,,,
J0747190,2019/06/29,WM,5.7,0,0,5.7,,0,,,,,,
J0747190,2019/07/13,WM,6.4,6.1,0.7,13.2,8,60.61%,,,,,,
J0747190,2019/07/20,WM,1.3,0,0,1.3,,0,,,,,,
J0747190,2019/07/27,WA,6.8,0.9,0,7.7,,0,,,,,,
J0747190,2019/07/27,WM,8.5,0.3,0,8.8,,0,,,,,,
J0747190,2019/08/03,WA,0,0,5.2,5.2,,0,,,,,,
J0747190,2019/08/03,WM,13.1,0,0,13.1,,0,,,,,,
J0747190,2019/08/10,WA,2.4,0,0,2.4,,0,,,,,,
J0747190,2019/08/10,WM,14.6,0,0,14.6,,0,,,,,,
J0747219,2018/08/11,BW,0,7.4,0,7.4,0.025,0.34%,,,,,,
J0747219,2018/08/18,BW,32.2,17,6.7,55.9,0.5,0.89%,,,,,,
J0747219,2018/08/25,BW,34.3,16.5,7.8,58.6,0.5,0.85%,,,,,,
J0747219,2018/09/01,BW,27.4,7.8,8.3,43.5,1.482,3.41%,,,,,,
J0747219,2018/09/08,BW,31.3,12.5,0,43.8,1,2.28%,,,,,,
J0747219,2018/09/15,BW,31,15.7,4.2,50.9,2.721,5.35%,,,,,,
J0747219,2018/09/22,BV,3.1,0,0,3.1,,0,,,,,,
J0747219,2018/09/22,BW,25.3,11.6,1.7,38.6,2.39,6.19%,,,,,,
J0747219,2018/09/29,BW,27.1,6.6,10.4,44.1,1.774,4.02%,,,,,,
J0747219,2018/10/06,BW,29.6,11.5,8.1,49.2,1.711,3.48%,,,,,,
J0747219,2018/10/13,BW,16.8,7.3,8,32.1,3.072,9.57%,,,,,,
J0747219,2018/10/20,BW,18.3,1.6,2.1,22,2.701,12.28%,,,,,,
J0747219,2018/10/27,BW,24.1,11.4,0,35.5,0.784,2.21%,,,,,,
J0747219,2018/11/03,BW,34.1,27.8,4.6,66.5,5.082,7.64%,,,,,,
J0747219,2018/11/10,BV,0.5,0,0,0.5,,0,,,,,,
J0747219,2018/11/10,BW,40.5,16.1,8.5,65.1,1.685,2.59%,,,,,,
J0747219,2018/11/17,BW,27.4,13.6,1.9,42.9,1.341,3.13%,,,,,,
J0747219,2018/11/24,BW,8,1.7,8.3,18,0.122,0.68%,,,,,,
J0747219,2018/12/01,BW,23.6,9.5,0,33.1,1.939,5.86%,,,,,,
J0747219,2018/12/08,BW,24.8,2.2,8.4,35.4,1.717,4.85%,,,,,,
J0747219,2018/12/15,BW,32.7,15,4.9,52.6,,0,,,,,,
J0747219,2018/12/22,BW,31.7,5.3,10.6,47.6,,0,,,,,,
J0747219,2018/12/29,BW,0,0,2.5,2.5,,0,,,,,,
J0747219,2019/01/05,BW,22,15.1,0,37.1,3.286,8.86%,,,,,,
J0747219,2019/01/12,BW,18,14.2,0,32.2,1.502,4.66%,,,,,,
J0747219,2019/01/19,BW,35.4,14,0,49.4,0.574,1.16%,,,,,,
J0747219,2019/01/26,BW,12.3,8.5,0,20.8,2.159,10.38%,,,,,,
J0747219,2019/02/02,BW,18.6,8,5.9,32.5,4.013,12.35%,,,,,,
J0747219,2019/02/09,BW,44.4,6.5,7.6,58.5,1.023,1.75%,,,,,,
J0747219,2019/02/16,BW,35,7.5,0,42.5,1.376,3.24%,,,,,,
J0747219,2019/02/23,BW,29,8.3,8,45.3,1.574,3.47%,,,,,,
J0747219,2019/03/02,BW,18.3,0,0,18.3,0.967,5.28%,,,,,,
J0747219,2019/03/09,BW,23.5,0,0,23.5,1.885,8.02%,,,,,,
J0747219,2019/03/16,BW,24.5,0,15.5,40,3.047,7.62%,2,0.00,0.00,0.00,0.00,776
J0747219,2019/03/23,BW,29.2,3.9,6.3,39.4,0.339,0.86%,,,,,,
J0747219,2019/03/30,BW,28.9,8,0.2,37.1,2.934,7.91%,,,,,,
J0747219,2019/04/06,BW,33.9,13.2,0,47.1,1.928,4.09%,,,,,,
J0747219,2019/04/13,BW,25.6,3.2,1.6,30.4,2.601,8.56%,,,,,,
J0747219,2019/04/20,BW,27.5,9.3,8,44.8,1.914,4.27%,,,,,,
J0747219,2019/04/27,BW,32.8,12.9,0,45.7,1.564,3.42%,,,,,,
J0747219,2019/05/04,BW,26.7,11.8,5.9,44.4,1.37,3.09%,,,,,,
J0747219,2019/05/11,BW,32.9,5.5,8,46.4,2.106,4.54%,,,,,,
J0747219,2019/05/18,BW,29.6,7.1,0,36.7,0.061,0.17%,,,,,,
J0747219,2019/05/25,BW,26.5,4.7,0,31.2,1.208,3.87%,,,,,,
J0747219,2019/06/01,BW,17.3,7.5,0,24.8,0.17,0.69%,,,,,,
J0747219,2019/06/08,BW,23.1,0,6.2,29.3,1.86,6.35%,,,,,,
J0747219,2019/06/15,BW,21.5,17.4,0.8,39.7,2.791,7.03%,,,,,,
J0747219,2019/06/22,BV,0.6,0,0,0.6,,0,,,,,,
J0747219,2019/06/22,BW,11.3,10.7,0,22,1.124,5.11%,,,,,,
J0747219,2019/06/29,BW,8.4,6.9,2.2,17.5,0.467,2.67%,,,,,,
J0747219,2019/07/06,BW,12.8,17,0,29.8,3.272,10.98%,,,,,,
J0747219,2019/07/13,BW,27.6,13.7,7.6,48.9,1.507,3.08%,,,,,,
J0747219,2019/07/20,BW,29.1,10.7,11.2,51,2.293,4.50%,,,,,,
J0747219,2019/07/27,BW,28,8,5.7,41.7,2.681,6.43%,,,,,,
J0747219,2019/08/03,BV,3.6,0,0,3.6,,0,,,,,,
J0747219,2019/08/03,BW,20.7,7,9.1,36.8,2.864,7.78%,,,,,,
J0747219,2019/08/10,BW,27.1,0,7.2,34.3,,0,,,,,,
J0747220,2018/08/11,BW,12.3,88.1,0,100.4,407.972,406.35%,2,0.00,1.90,0.00,1.90,734
J0747220,2018/08/18,BV,0,7.7,0,7.7,6.94,90.13%,,,,,,
J0747220,2018/08/18,BW,287.6,84.4,39.1,411.1,461.529,112.27%,4,0.00,3.55,0.00,3.55,1437
J0747220,2018/08/25,BW,337,115.4,31.7,484.1,532.927,110.09%,2,0.00,1.56,0.00,1.56,692
J0747220,2018/09/01,BW,356,35.6,48.5,440.1,403.208,91.62%,5,0.00,4.75,0.00,4.75,1835
J0747220,2018/09/08,BW,349,109.5,0,458.5,471.319,102.80%,3,0.00,2.90,0.00,2.90,1108
J0747220,2018/09/15,BV,0,1.8,0,1.8,,0,,,,,,
J0747220,2018/09/15,BW,385.1,130.6,53.9,569.6,646.93,113.58%,4,0.00,2.99,0.00,2.99,1119
J0747220,2018/09/22,BV,0.8,0,1.4,2.2,13.88,630.91%,,,,,,
J0747220,2018/09/22,BW,447.1,152.9,45.2,645.2,508.073,78.75%,2,0.00,1.70,0.00,1.70,710
J0747220,2018/09/29,BW,423.1,96.5,72.3,591.9,661.279,111.72%,1,0.00,0.44,0.00,0.44,303
J0747220,2018/10/06,BW,458.8,127.1,17.5,603.4,570.874,94.61%,2,0.00,0.95,0.00,0.95,615
J0747220,2018/10/13,BW,451.3,150.7,49.9,651.9,571.694,87.70%,,,,,,
J0747220,2018/10/20,BW,431.2,53.8,54,539,443.087,82.21%,2,0.00,0.00,0.00,0.00,2138
J0747220,2018/10/27,BW,394,59.2,16,469.2,486.442,103.67%,6,0.00,4.86,0.00,4.86,2098
J0747220,2018/11/03,BW,398.2,132.9,20.5,551.6,558.304,101.22%,22,0.00,1.90,0.00,1.90,10414
J0747220,2018/11/10,BV,13.8,0,0,13.8,6.94,50.29%,,,,,,
J0747220,2018/11/10,BW,337.8,129.5,72.3,539.6,518.557,96.10%,5,0.00,0.44,0.00,0.44,1704
J0747220,2018/11/17,BW,427.1,102.1,82,611.2,416.135,68.08%,21,0.00,8.40,0.00,8.40,2543
J0747220,2018/11/24,BW,131,14.9,42.7,188.6,192.006,101.81%,,,,,,
J0747220,2018/12/01,BW,382.9,93,0,475.9,545.26,114.57%,8,0.00,2.03,0.00,2.03,6612
J0747220,2018/12/08,BV,0,5.6,0,5.6,,0,,,,,,
J0747220,2018/12/08,BW,402.4,151.8,66.2,620.4,571.25,92.08%,3,0.00,2.90,0.00,2.90,1108
J0747220,2018/12/15,BV,0,0,4.3,4.3,6.94,161.40%,,,,,,
J0747220,2018/12/15,BW,430.3,176.7,56.3,663.3,643.558,97.02%,1,0.00,1.08,0.00,1.08,384
J0747220,2018/12/22,BW,289.7,59.6,24.8,374.1,378.511,101.18%,,,,,,
J0747220,2018/12/29,BW,1.7,0,70.1,71.8,70.082,97.61%,,,,,,
J0747220,2019/01/05,BW,274.4,48.9,0,323.3,295.618,91.44%,,,,,,
J0747220,2019/01/12,BV,2.7,3.4,0,6.1,6.94,113.77%,,,,,,
J0747220,2019/01/12,BW,356.1,125.5,10,491.6,440.414,89.59%,7,0.00,2.69,0.00,2.69,1533
J0747220,2019/01/19,BW,350.7,101.4,0,452.1,436.584,96.57%,8,0.00,3.08,0.00,3.08,1557
J0747220,2019/01/26,BW,414.7,73.5,32.1,520.3,424.881,81.66%,30,0.00,20.53,0.00,20.53,7275
J0747220,2019/02/02,BV,7.3,0,0,7.3,6.94,95.07%,,,,,,
J0747220,2019/02/02,BW,381,90.9,49.6,521.5,411.951,78.99%,1,0.00,0.95,0.00,0.95,367
J0747220,2019/02/09,BW,357,72.3,40.1,469.4,466.025,99.28%,1,0.00,0.70,0.00,0.70,336
J0747220,2019/02/16,BV,6.5,0,0,6.5,8.528,131.20%,,,,,,
J0747220,2019/02/16,BW,293.2,70.4,0,363.6,367.724,101.13%,15,0.00,2.71,0.00,2.71,5966
J0747220,2019/02/23,BV,7.4,2.1,1.4,10.9,8.44,77.43%,,,,,,
J0747220,2019/02/23,BW,377,67,51.3,495.3,424.457,85.70%,6,0.00,4.50,0.00,4.50,1805
J0747220,2019/03/02,BV,5.7,0,0,5.7,3.088,54.18%,,,,,,
J0747220,2019/03/02,BW,318,54.3,58.6,430.9,319.57,74.16%,8,0.00,4.24,0.00,4.24,1525
J0747220,2019/03/09,BV,7.8,0,0,7.8,3.088,39.59%,,,,,,
J0747220,2019/03/09,BW,338.5,95.6,31.9,466,411.564,88.32%,4,0.00,0.00,0.00,0.00,3381
J0747220,2019/03/16,BV,2.7,4,0,6.7,6.94,103.58%,,,,,,
J0747220,2019/03/16,BW,359,66.4,43.9,469.3,397.367,84.67%,5,0.00,4.03,0.00,4.03,1746
J0747220,2019/03/23,BV,1.7,0,0,1.7,3.088,181.65%,,,,,,
J0747220,2019/03/23,BW,329.7,60.5,37.8,428,420.841,98.33%,3,0.00,1.94,0.00,1.94,988
J0747220,2019/03/30,BV,3.7,0,0,3.7,3.088,83.46%,,,,,,
J0747220,2019/03/30,BW,402.4,39.8,49,491.2,452.114,92.04%,,,,,,
J0747220,2019/04/06,BW,416.8,79.2,0,496,459.801,92.70%,2,0.00,1.79,0.00,1.79,721
J0747220,2019/04/13,BV,11.3,0,0,11.3,10.028,88.74%,,,,,,
J0747220,2019/04/13,BW,364.6,59.5,60.2,484.3,416.438,85.99%,1,0.00,0.71,0.00,0.71,337
J0747220,2019/04/20,BV,1.4,0,0,1.4,,0,,,,,,
J0747220,2019/04/20,BW,387.6,37.2,50,474.8,412.008,86.78%,2,0.00,1.09,0.00,1.09,385
J0747220,2019/04/27,BV,4,0,0,4,3.088,77.20%,,,,,,
J0747220,2019/04/27,BW,378.6,76.8,0,455.4,421.845,92.63%,4,0.47,0.81,0.00,1.28,1698
J0747220,2019/05/04,BV,5.3,0,0,5.3,3.088,58.26%,,,,,,
J0747220,2019/05/04,BW,397,60.2,31.8,489,406.227,83.07%,3,0.00,1.35,0.00,1.35,666
J0747220,2019/05/11,BW,358.2,55.1,30.1,443.4,388.545,87.63%,,,,,,
J0747220,2019/05/18,BV,6.8,7.4,0,14.2,6.94,48.87%,,,,,,
J0747220,2019/05/18,BW,331.4,74.6,0,406,363.374,89.50%,5,0.47,0.61,0.00,1.08,3059
J0747220,2019/05/25,BW,301.5,15.3,47.6,364.4,321.512,88.23%,3,0.47,0.64,0.00,1.11,1303
J0747220,2019/06/01,BV,0,8,0,8,1.952,24.40%,,,,,,
J0747220,2019/06/01,BW,255.1,52.5,0,307.6,220.329,71.63%,4,0.00,0.00,0.00,0.00,1938
J0747220,2019/06/08,BV,8,0,0,8,8.076,100.95%,,,,,,
J0747220,2019/06/08,BW,396,54.7,40.1,490.8,358.34,73.01%,1,0.00,0.64,0.00,0.64,328
J0747220,2019/06/15,BW,371.6,67.2,22,460.8,347.66,75.45%,1,0.00,1.08,0.00,1.08,384
J0747220,2019/06/22,BV,31.7,0,0,31.7,10.028,31.63%,,,,,,
J0747220,2019/06/22,BW,293.4,38.8,0,332.2,291.075,87.62%,2,0.00,0.65,0.00,0.65,330
J0747220,2019/06/29,BW,299.1,59.7,29.8,388.6,244.319,62.87%,,,,,,
J0747220,2019/07/06,BV,7.5,0,0,7.5,6.94,92.53%,,,,,,
J0747220,2019/07/06,BW,224.7,36.9,34.2,295.8,228.232,77.16%,3,0.00,2.04,0.00,2.04,752
J0747220,2019/07/13,BV,5.9,0,3.8,9.7,6.176,63.67%,,,,,,
J0747220,2019/07/13,BW,255,85.9,12.8,353.7,351.799,99.46%,3,0.00,1.59,0.00,1.59,4170
J0747220,2019/07/20,BV,3.2,8,0,11.2,10.028,89.54%,,,,,,
J0747220,2019/07/20,BW,354.8,93.5,63.8,512.1,479.482,93.63%,9,0.00,4.00,0.00,4.00,1814
J0747220,2019/07/27,BV,8.5,0.3,0,8.8,6.94,78.86%,,,,,,
J0747220,2019/07/27,BW,357.8,78.4,24.8,461,434.889,94.34%,5,0.00,3.99,0.00,3.99,1493
J0747220,2019/08/03,BV,4.3,0,0,4.3,6.94,161.40%,,,,,,
J0747220,2019/08/03,BW,376.4,73.6,51.1,501.1,403.537,80.53%,5,0.86,0.64,0.00,1.50,4563
J0747220,2019/08/10,BV,5.3,0,0,5.3,,0,,,,,,
J0747220,2019/08/10,BW,254,0,32.2,286.2,45.541,15.91%,,,,,,
J0747221,2018/08/11,BW,17,20,0,37,82.746,223.64%,,,,,,
J0747221,2018/08/18,BV,0,0.5,0,0.5,1.632,326.40%,,,,,,
J0747221,2018/08/18,BW,78.6,15.5,8.1,102.2,108.038,105.71%,,,,,,
J0747221,2018/08/25,BW,62.4,16.9,4.5,83.8,83.66,99.83%,,,,,,
J0747221,2018/09/01,BW,83.7,15.4,8.1,107.2,91.083,84.97%,,,,,,
J0747221,2018/09/08,BW,73.2,16,0,89.2,79.916,89.59%,1,0.00,0.00,0.00,0.00,853
J0747221,2018/09/15,BW,107.5,18.9,15.1,141.5,121.837,86.10%,,,,,,
J0747221,2018/09/22,BV,5.9,0,0,5.9,3.264,55.32%,,,,,,
J0747221,2018/09/22,BW,103.9,20.5,15.2,139.6,130.198,93.27%,1,0.00,0.00,0.00,0.00,248
J0747221,2018/09/29,BW,89.7,14.2,12.2,116.1,147.777,127.28%,1,0.00,0.00,0.00,0.00,248
J0747221,2018/10/06,BW,96.1,21.6,0,117.7,108.269,91.99%,1,0.00,0.00,0.00,0.00,248
J0747221,2018/10/13,BW,90.2,4,8.2,102.4,115.105,112.41%,,,,,,
J0747221,2018/10/20,BW,80.1,9.6,7.1,96.8,97.775,101.01%,,,,,,
J0747221,2018/10/27,BW,98.2,16.7,0,114.9,109.02,94.88%,,,,,,
J0747221,2018/11/03,BW,82.5,25.9,8.2,116.6,112.228,96.25%,,,,,,
J0747221,2018/11/10,BV,0,0,0,0,1.632,#DIV/0!,,,,,,
J0747221,2018/11/10,BW,82.8,21.8,26.1,130.7,130.534,99.87%,,,,,,
J0747221,2018/11/17,BW,93.7,31.1,7.1,131.9,58.222,44.14%,2,0.00,0.00,0.00,0.00,248
J0747221,2018/11/24,BW,47.8,3.1,15.6,66.5,68.647,103.23%,2,0.00,0.00,0.00,0.00,248
J0747221,2018/12/01,BW,69.1,17.9,0,87,106.16,122.02%,3,0.00,0.00,0.00,0.00,496
J0747221,2018/12/08,BW,85.4,24,16.9,126.3,113.09,89.54%,22,0.00,0.00,0.00,0.00,3720
J0747221,2018/12/15,BV,0.6,0,0,0.6,1.632,272.00%,,,,,,
J0747221,2018/12/15,BW,116.7,28.8,16.3,161.8,119.786,74.03%,1,0.00,0.00,0.00,0.00,248
J0747221,2018/12/22,BW,132.9,6.9,7.9,147.7,89.74,60.76%,11,0.00,0.00,0.00,0.00,1736
J0747221,2018/12/29,BW,0,0,15.1,15.1,18.274,121.02%,1,0.00,0.00,0.00,0.00,248
J0747221,2019/01/05,BW,62,16.8,0,78.8,62.673,79.53%,,,,,,
J0747221,2019/01/12,BV,0.4,0.3,0,0.7,1.632,233.14%,,,,,,
J0747221,2019/01/12,BW,101,13.1,0,114.1,107.822,94.50%,5,0.00,0.00,0.00,0.00,992
J0747221,2019/01/19,BW,90.4,37.2,0,127.6,97.094,76.09%,2,0.00,0.00,0.00,0.00,496
J0747221,2019/01/26,BW,64.5,8,6,78.5,61.928,78.89%,4,0.00,0.00,0.00,0.00,744
J0747221,2019/02/02,BV,0.5,0,0,0.5,1.632,326.40%,,,,,,
J0747221,2019/02/02,BW,105.3,23.2,8.3,136.8,112.946,82.56%,1,0.00,0.00,0.00,0.00,248
J0747221,2019/02/09,BW,80.4,17.5,6.1,104,79.178,76.13%,1,0.00,0.00,0.00,0.00,248
J0747221,2019/02/16,BV,0,2.4,0,2.4,0.89,37.08%,,,,,,
J0747221,2019/02/16,BW,71.1,13.6,0,84.7,88.94,105.01%,,,,,,
J0747221,2019/02/23,BV,0.4,0,0,0.4,1.632,408.00%,,,,,,
J0747221,2019/02/23,BW,78.7,8.6,1.5,88.8,80.357,90.49%,1,0.00,0.00,0.00,0.00,248
J0747221,2019/03/02,BV,3.3,0,0.7,4,2.522,63.05%,,,,,,
J0747221,2019/03/02,BW,63.7,18.5,7.5,89.7,74.176,82.69%,,,,,,
J0747221,2019/03/09,BV,4.6,0,0,4.6,0.89,19.35%,,,,,,
J0747221,2019/03/09,BW,67.1,7.5,14,88.6,72.954,82.34%,,,,,,
J0747221,2019/03/16,BW,69.5,16.2,12.4,98.1,95.567,97.42%,,,,,,
J0747221,2019/03/23,BV,4.5,0,0.5,5,2.522,50.44%,,,,,,
J0747221,2019/03/23,BW,82.2,19.7,8,109.9,81.706,74.35%,,,,,,
J0747221,2019/03/30,BV,0,2.7,0,2.7,0.89,32.96%,,,,,,
J0747221,2019/03/30,BW,81.1,19.8,8,108.9,92.472,84.91%,,,,,,
J0747221,2019/04/06,BW,79.9,16,0,95.9,95.567,99.65%,,,,,,
J0747221,2019/04/13,BV,1.6,1,0,2.6,2.522,97.00%,,,,,,
J0747221,2019/04/13,BW,92.2,15,8,115.2,93.219,80.92%,,,,,,
J0747221,2019/04/20,BV,1.2,0,0,1.2,1.632,136.00%,,,,,,
J0747221,2019/04/20,BW,71.7,11.3,8,91,70.818,77.82%,,,,,,
J0747221,2019/04/27,BV,3.9,0,0,3.9,0.89,22.82%,,,,,,
J0747221,2019/04/27,BW,79.4,33.3,0,112.7,99.224,88.04%,2,0.00,0.00,0.00,0.00,248
J0747221,2019/05/04,BV,0.9,0,0,0.9,0.89,98.89%,,,,,,
J0747221,2019/05/04,BW,82.1,22,8,112.1,77.593,69.22%,1,0.00,0.00,0.00,0.00,248
